9443 321 481
164 161 0 1
163 161 0 1
162 161 0 1
161 161 0 1
160 161 0 1
159 161 0 1
158 161 0 1
157 161 0 1
156 161 0 1
155 161 0 1
154 161 0 1
153 161 0 1
152 161 0 1
151 161 0 1
150 161 0 1
149 161 0 1
148 161 0 1
147 161 0 1
146 161 0 1
145 161 0 1
144 161 0 1
143 161 0 1
142 161 0 1
141 161 0 1
140 161 0 1
139 161 0 1
138 161 0 1
137 161 0 1
136 161 0 1
135 161 0 1
134 161 0 1
133 161 0 1
132 161 0 1
131 161 0 1
130 161 0 1
129 161 0 1
128 161 0 1
127 161 0 1
126 161 0 1
125 161 0 1
124 161 0 1
123 161 0 1
122 161 0 1
121 161 0 1
120 161 0 1
119 161 0 1
118 161 0 1
117 161 0 1
116 161 0 1
115 161 0 1
114 161 0 1
113 161 0 1
252 160 0 0
251 160 0 0
250 160 0 0
249 160 0 0
248 160 0 0
247 160 0 0
246 160 0 0
245 160 0 0
244 160 0 0
172 160 0 1
171 160 0 1
170 160 0 1
169 160 0 1
168 160 0 1
167 160 0 1
166 160 0 1
165 160 0 1
164 160 0 1
163 160 0 1
162 160 0 1
161 160 0 1
160 160 0 1
159 160 0 1
158 160 0 1
157 160 0 1
156 160 0 1
155 160 0 1
154 160 0 1
153 160 0 1
152 160 0 1
151 160 0 1
150 160 0 1
149 160 0 1
148 160 0 1
147 160 0 1
146 160 0 1
145 160 0 1
144 160 0 1
143 160 0 1
142 160 0 1
141 160 0 1
140 160 0 1
139 160 0 1
138 160 0 1
137 160 0 1
136 160 0 1
135 160 0 1
134 160 0 1
133 160 0 1
132 160 0 1
131 160 0 1
130 160 0 1
129 160 0 1
128 160 0 1
127 160 0 1
126 160 0 1
125 160 0 1
124 160 0 1
123 160 0 1
122 160 0 1
121 160 0 1
120 160 0 1
119 160 0 1
118 160 0 1
117 160 0 1
116 160 0 1
252 159 0 0
251 159 0 0
250 159 0 0
249 159 0 0
248 159 0 0
247 159 0 0
246 159 0 0
245 159 0 0
244 159 0 0
171 159 0 1
170 159 0 1
169 159 0 1
168 159 0 1
167 159 0 1
166 159 0 1
165 159 0 1
164 159 0 1
163 159 0 1
162 159 0 1
161 159 0 1
160 159 0 1
159 159 0 1
158 159 0 1
157 159 0 1
156 159 0 1
155 159 0 1
154 159 0 1
153 159 0 1
152 159 0 1
151 159 0 1
150 159 0 1
149 159 0 1
148 159 0 1
147 159 0 1
146 159 0 1
145 159 0 1
144 159 0 1
143 159 0 1
142 159 0 1
141 159 0 1
140 159 0 1
139 159 0 1
138 159 0 1
137 159 0 1
136 159 0 1
135 159 0 1
134 159 0 1
133 159 0 1
132 159 0 1
131 159 0 1
130 159 0 1
129 159 0 1
128 159 0 1
127 159 0 1
126 159 0 1
125 159 0 1
124 159 0 1
123 159 0 1
122 159 0 1
121 159 0 1
120 159 0 1
119 159 0 1
118 159 0 1
252 158 0 0
251 158 0 0
250 158 0 0
249 158 0 0
248 158 0 0
247 158 0 0
246 158 0 0
245 158 0 0
244 158 0 0
170 158 0 1
169 158 0 1
168 158 0 1
167 158 0 1
166 158 0 1
165 158 0 1
164 158 0 1
163 158 0 1
162 158 0 1
161 158 0 1
160 158 0 1
159 158 0 1
158 158 0 1
157 158 0 1
156 158 0 1
155 158 0 1
154 158 0 1
153 158 0 1
152 158 0 1
151 158 0 1
150 158 0 1
149 158 0 1
148 158 0 1
147 158 0 1
146 158 0 1
145 158 0 1
144 158 0 1
143 158 0 1
142 158 0 1
141 158 0 1
140 158 0 1
139 158 0 1
138 158 0 1
137 158 0 1
136 158 0 1
135 158 0 1
134 158 0 1
133 158 0 1
132 158 0 1
131 158 0 1
130 158 0 1
129 158 0 1
128 158 0 1
127 158 0 1
126 158 0 1
125 158 0 1
124 158 0 1
123 158 0 1
122 158 0 1
121 158 0 1
253 157 0 0
252 157 0 0
251 157 0 0
250 157 0 0
249 157 0 0
248 157 0 0
247 157 0 0
246 157 0 0
245 157 0 0
244 157 0 0
243 157 0 0
168 157 0 1
167 157 0 1
166 157 0 1
165 157 0 1
164 157 0 1
163 157 0 1
162 157 0 1
161 157 0 1
160 157 0 1
159 157 0 1
158 157 0 1
157 157 0 1
156 157 0 1
155 157 0 1
154 157 0 1
153 157 0 1
152 157 0 1
151 157 0 1
150 157 0 1
149 157 0 1
148 157 0 1
147 157 0 1
146 157 0 1
145 157 0 1
144 157 0 1
143 157 0 1
142 157 0 1
141 157 0 1
140 157 0 1
139 157 0 1
138 157 0 1
137 157 0 1
136 157 0 1
135 157 0 1
134 157 0 1
133 157 0 1
132 157 0 1
131 157 0 1
130 157 0 1
129 157 0 1
128 157 0 1
127 157 0 1
126 157 0 1
125 157 0 1
124 157 0 1
123 157 0 1
252 156 0 0
251 156 0 0
250 156 0 0
249 156 0 0
248 156 0 0
247 156 0 0
246 156 0 0
245 156 0 0
244 156 0 0
243 156 0 0
166 156 0 1
165 156 0 1
164 156 0 1
163 156 0 1
162 156 0 1
161 156 0 1
160 156 0 1
159 156 0 1
158 156 0 1
157 156 0 1
156 156 0 1
155 156 0 1
154 156 0 1
153 156 0 1
152 156 0 1
151 156 0 1
150 156 0 1
149 156 0 1
148 156 0 1
147 156 0 1
146 156 0 1
145 156 0 1
144 156 0 1
143 156 0 1
142 156 0 1
141 156 0 1
140 156 0 1
139 156 0 1
138 156 0 1
137 156 0 1
136 156 0 1
135 156 0 1
134 156 0 1
133 156 0 1
132 156 0 1
131 156 0 1
130 156 0 1
129 156 0 1
126 156 0 1
253 155 0 0
252 155 0 0
251 155 0 0
250 155 0 0
249 155 0 0
248 155 0 0
247 155 0 0
246 155 0 0
245 155 0 0
244 155 0 0
243 155 0 0
165 155 0 1
164 155 0 1
163 155 0 1
162 155 0 1
161 155 0 1
160 155 0 1
159 155 0 1
158 155 0 1
157 155 0 1
156 155 0 1
155 155 0 1
154 155 0 1
153 155 0 1
152 155 0 1
151 155 0 1
150 155 0 1
149 155 0 1
148 155 0 1
147 155 0 1
146 155 0 1
145 155 0 1
144 155 0 1
143 155 0 1
142 155 0 1
141 155 0 1
140 155 0 1
139 155 0 1
138 155 0 1
137 155 0 1
132 155 0 1
252 154 0 0
251 154 0 0
250 154 0 0
249 154 0 0
248 154 0 0
247 154 0 0
246 154 0 0
245 154 0 0
244 154 0 0
243 154 0 0
242 154 0 0
162 154 0 1
161 154 0 1
160 154 0 1
159 154 0 1
158 154 0 1
157 154 0 1
156 154 0 1
155 154 0 1
154 154 0 1
153 154 0 1
152 154 0 1
151 154 0 1
150 154 0 1
149 154 0 1
148 154 0 1
147 154 0 1
146 154 0 1
145 154 0 1
144 154 0 1
143 154 0 1
142 154 0 1
141 154 0 1
140 154 0 1
139 154 0 1
138 154 0 1
252 153 0 0
251 153 0 0
250 153 0 0
249 153 0 0
248 153 0 0
247 153 0 0
246 153 0 0
245 153 0 0
244 153 0 0
243 153 0 0
159 153 0 1
156 153 0 1
152 153 0 1
149 153 0 1
146 153 0 1
145 153 0 1
141 153 0 1
252 152 0 0
251 152 0 0
250 152 0 0
249 152 0 0
248 152 0 0
247 152 0 0
246 152 0 0
245 152 0 0
244 152 0 0
243 152 0 0
251 151 0 0
250 151 0 0
249 151 0 0
248 151 0 0
247 151 0 0
246 151 0 0
245 151 0 0
244 151 0 0
243 151 0 0
250 150 0 0
249 150 0 0
248 150 0 0
247 150 0 0
246 150 0 0
245 150 0 0
244 150 0 0
247 149 0 0
60 128 0 0
63 127 0 0
62 127 0 0
61 127 0 0
60 127 0 0
59 127 0 0
58 127 0 0
57 127 0 0
64 126 0 0
63 126 0 0
62 126 0 0
61 126 0 0
60 126 0 0
59 126 0 0
58 126 0 0
57 126 0 0
56 126 0 0
65 125 0 0
64 125 0 0
63 125 0 0
62 125 0 0
61 125 0 0
60 125 0 0
59 125 0 0
58 125 0 0
57 125 0 0
56 125 0 0
66 124 0 0
65 124 0 0
64 124 0 0
63 124 0 0
62 124 0 0
61 124 0 0
60 124 0 0
59 124 0 0
58 124 0 0
57 124 0 0
56 124 0 0
68 123 0 0
67 123 0 0
66 123 0 0
65 123 0 0
64 123 0 0
63 123 0 0
62 123 0 0
61 123 0 0
60 123 0 0
59 123 0 0
58 123 0 0
57 123 0 0
56 123 0 0
55 123 0 0
69 122 0 0
68 122 0 0
67 122 0 0
66 122 0 0
65 122 0 0
64 122 0 0
63 122 0 0
62 122 0 0
61 122 0 0
60 122 0 0
59 122 0 0
58 122 0 0
57 122 0 0
56 122 0 0
69 121 0 0
68 121 0 0
67 121 0 0
66 121 0 0
65 121 0 0
64 121 0 0
63 121 0 0
62 121 0 0
61 121 0 0
60 121 0 0
59 121 0 0
58 121 0 0
57 121 0 0
56 121 0 0
70 120 0 0
69 120 0 0
68 120 0 0
67 120 0 0
66 120 0 0
65 120 0 0
64 120 0 0
63 120 0 0
62 120 0 0
61 120 0 0
60 120 0 0
59 120 0 0
58 120 0 0
57 120 0 0
56 120 0 0
73 119 0 0
72 119 0 0
71 119 0 0
70 119 0 0
69 119 0 0
68 119 0 0
67 119 0 0
66 119 0 0
65 119 0 0
64 119 0 0
63 119 0 0
62 119 0 0
61 119 0 0
60 119 0 0
59 119 0 0
58 119 0 0
57 119 0 0
74 118 0 0
73 118 0 0
72 118 0 0
71 118 0 0
70 118 0 0
69 118 0 0
68 118 0 0
67 118 0 0
66 118 0 0
65 118 0 0
64 118 0 0
63 118 0 0
62 118 0 0
61 118 0 0
60 118 0 0
59 118 0 0
58 118 0 0
74 117 0 0
73 117 0 0
72 117 0 0
71 117 0 0
70 117 0 0
69 117 0 0
68 117 0 0
67 117 0 0
66 117 0 0
65 117 0 0
64 117 0 0
63 117 0 0
62 117 0 0
61 117 0 0
60 117 0 0
59 117 0 0
76 116 0 0
74 116 0 0
73 116 0 0
72 116 0 0
71 116 0 0
70 116 0 0
69 116 0 0
68 116 0 0
67 116 0 0
66 116 0 0
65 116 0 0
64 116 0 0
63 116 0 0
62 116 0 0
61 116 0 0
79 115 0 0
78 115 0 0
77 115 0 0
76 115 0 0
75 115 0 0
74 115 0 0
73 115 0 0
72 115 0 0
71 115 0 0
70 115 0 0
69 115 0 0
68 115 0 0
67 115 0 0
66 115 0 0
65 115 0 0
64 115 0 0
63 115 0 0
62 115 0 0
80 114 0 0
79 114 0 0
78 114 0 0
77 114 0 0
76 114 0 0
75 114 0 0
74 114 0 0
73 114 0 0
72 114 0 0
71 114 0 0
70 114 0 0
69 114 0 0
68 114 0 0
67 114 0 0
66 114 0 0
65 114 0 0
80 113 0 0
79 113 0 0
78 113 0 0
77 113 0 0
76 113 0 0
75 113 0 0
74 113 0 0
73 113 0 0
72 113 0 0
71 113 0 0
70 113 0 0
69 113 0 0
68 113 0 0
67 113 0 0
66 113 0 0
82 112 0 0
80 112 0 0
79 112 0 0
78 112 0 0
77 112 0 0
76 112 0 0
75 112 0 0
74 112 0 0
73 112 0 0
72 112 0 0
71 112 0 0
70 112 0 0
69 112 0 0
68 112 0 0
67 112 0 0
66 112 0 0
85 111 0 0
84 111 0 0
83 111 0 0
82 111 0 0
81 111 0 0
80 111 0 0
79 111 0 0
78 111 0 0
77 111 0 0
76 111 0 0
75 111 0 0
74 111 0 0
73 111 0 0
72 111 0 0
71 111 0 0
70 111 0 0
69 111 0 0
68 111 0 0
67 111 0 0
254 110 0 0
253 110 0 0
86 110 0 0
85 110 0 0
84 110 0 0
83 110 0 0
82 110 0 0
81 110 0 0
80 110 0 0
79 110 0 0
78 110 0 0
77 110 0 0
76 110 0 0
75 110 0 0
74 110 0 0
73 110 0 0
72 110 0 0
70 110 0 0
257 109 0 0
256 109 0 0
255 109 0 0
254 109 0 0
253 109 0 0
252 109 0 0
251 109 0 0
250 109 0 0
86 109 0 0
85 109 0 0
84 109 0 0
83 109 0 0
82 109 0 0
81 109 0 0
80 109 0 0
79 109 0 0
78 109 0 0
77 109 0 0
76 109 0 0
75 109 0 0
74 109 0 0
73 109 0 0
72 109 0 0
258 108 0 0
257 108 0 0
256 108 0 0
255 108 0 0
254 108 0 0
253 108 0 0
252 108 0 0
251 108 0 0
250 108 0 0
249 108 0 0
86 108 0 0
85 108 0 0
84 108 0 0
83 108 0 0
82 108 0 0
81 108 0 0
80 108 0 0
79 108 0 0
78 108 0 0
77 108 0 0
76 108 0 0
75 108 0 0
74 108 0 0
73 108 0 0
72 108 0 0
258 107 0 0
257 107 0 0
256 107 0 0
255 107 0 0
254 107 0 0
253 107 0 0
252 107 0 0
251 107 0 0
250 107 0 0
249 107 0 0
248 107 0 0
247 107 0 0
90 107 0 0
87 107 0 0
86 107 0 0
85 107 0 0
84 107 0 0
83 107 0 0
82 107 0 0
81 107 0 0
80 107 0 0
79 107 0 0
78 107 0 0
77 107 0 0
76 107 0 0
75 107 0 0
74 107 0 0
73 107 0 0
258 106 0 0
257 106 0 0
256 106 0 0
255 106 0 0
254 106 0 0
253 106 0 0
252 106 0 0
251 106 0 0
250 106 0 0
249 106 0 0
248 106 0 0
247 106 0 0
246 106 0 0
245 106 0 0
244 106 0 0
93 106 0 0
92 106 0 0
91 106 0 0
90 106 0 0
89 106 0 0
88 106 0 0
87 106 0 0
86 106 0 0
85 106 0 0
84 106 0 0
83 106 0 0
82 106 0 0
81 106 0 0
80 106 0 0
79 106 0 0
78 106 0 0
76 106 0 0
259 105 0 0
258 105 0 0
257 105 0 0
256 105 0 0
255 105 0 0
254 105 0 0
253 105 0 0
252 105 0 0
251 105 0 0
250 105 0 0
249 105 0 0
248 105 0 0
247 105 0 0
246 105 0 0
245 105 0 0
244 105 0 0
243 105 0 0
98 105 0 0
94 105 0 0
93 105 0 0
92 105 0 0
91 105 0 0
90 105 0 0
89 105 0 0
88 105 0 0
87 105 0 0
86 105 0 0
85 105 0 0
84 105 0 0
83 105 0 0
82 105 0 0
81 105 0 0
80 105 0 0
79 105 0 0
78 105 0 0
258 104 0 0
257 104 0 0
256 104 0 0
255 104 0 0
254 104 0 0
253 104 0 0
252 104 0 0
251 104 0 0
250 104 0 0
249 104 0 0
248 104 0 0
247 104 0 0
246 104 0 0
245 104 0 0
244 104 0 0
243 104 0 0
242 104 0 0
241 104 0 0
101 104 0 0
100 104 0 0
99 104 0 0
98 104 0 0
97 104 0 0
96 104 0 0
95 104 0 0
94 104 0 0
93 104 0 0
92 104 0 0
91 104 0 0
90 104 0 0
89 104 0 0
88 104 0 0
87 104 0 0
86 104 0 0
85 104 0 0
84 104 0 0
83 104 0 0
82 104 0 0
81 104 0 0
80 104 0 0
79 104 0 0
78 104 0 0
258 103 0 0
257 103 0 0
256 103 0 0
255 103 0 0
254 103 0 0
253 103 0 0
252 103 0 0
251 103 0 0
250 103 0 0
249 103 0 0
248 103 0 0
247 103 0 0
246 103 0 0
245 103 0 0
244 103 0 0
243 103 0 0
242 103 0 0
241 103 0 0
240 103 0 0
239 103 0 0
106 103 0 0
102 103 0 0
101 103 0 0
100 103 0 0
99 103 0 0
98 103 0 0
97 103 0 0
96 103 0 0
95 103 0 0
94 103 0 0
93 103 0 0
92 103 0 0
91 103 0 0
90 103 0 0
89 103 0 0
88 103 0 0
87 103 0 0
86 103 0 0
85 103 0 0
84 103 0 0
83 103 0 0
82 103 0 0
81 103 0 0
80 103 0 0
79 103 0 0
258 102 0 0
257 102 0 0
256 102 0 0
255 102 0 0
254 102 0 0
253 102 0 0
252 102 0 0
251 102 0 0
250 102 0 0
249 102 0 0
248 102 0 0
247 102 0 0
246 102 0 0
245 102 0 0
244 102 0 0
243 102 0 0
242 102 0 0
241 102 0 0
240 102 0 0
239 102 0 0
238 102 0 0
109 102 0 0
108 102 0 0
107 102 0 0
106 102 0 0
105 102 0 0
104 102 0 0
103 102 0 0
102 102 0 0
101 102 0 0
100 102 0 0
99 102 0 0
98 102 0 0
97 102 0 0
96 102 0 0
95 102 0 0
94 102 0 0
93 102 0 0
92 102 0 0
91 102 0 0
90 102 0 0
89 102 0 0
88 102 0 0
87 102 0 0
86 102 0 0
85 102 0 0
82 102 0 0
257 101 0 0
256 101 0 0
255 101 0 0
254 101 0 0
253 101 0 0
252 101 0 0
251 101 0 0
250 101 0 0
249 101 0 0
248 101 0 0
247 101 0 0
246 101 0 0
245 101 0 0
244 101 0 0
243 101 0 0
242 101 0 0
241 101 0 0
240 101 0 0
239 101 0 0
238 101 0 0
237 101 0 0
110 101 0 0
109 101 0 0
108 101 0 0
107 101 0 0
106 101 0 0
105 101 0 0
104 101 0 0
103 101 0 0
102 101 0 0
101 101 0 0
100 101 0 0
99 101 0 0
98 101 0 0
97 101 0 0
96 101 0 0
95 101 0 0
94 101 0 0
93 101 0 0
92 101 0 0
91 101 0 0
90 101 0 0
89 101 0 0
88 101 0 0
87 101 0 0
86 101 0 0
255 100 0 0
254 100 0 0
253 100 0 0
252 100 0 0
251 100 0 0
250 100 0 0
249 100 0 0
248 100 0 0
247 100 0 0
246 100 0 0
245 100 0 0
244 100 0 0
243 100 0 0
242 100 0 0
241 100 0 0
240 100 0 0
239 100 0 0
238 100 0 0
237 100 0 0
236 100 0 0
110 100 0 0
109 100 0 0
108 100 0 0
107 100 0 0
106 100 0 0
105 100 0 0
104 100 0 0
103 100 0 0
102 100 0 0
101 100 0 0
100 100 0 0
99 100 0 0
98 100 0 0
97 100 0 0
96 100 0 0
95 100 0 0
94 100 0 0
93 100 0 0
92 100 0 0
91 100 0 0
90 100 0 0
89 100 0 0
88 100 0 0
87 100 0 0
86 100 0 0
253 99 0 0
252 99 0 0
251 99 0 0
250 99 0 0
249 99 0 0
248 99 0 0
247 99 0 0
246 99 0 0
245 99 0 0
244 99 0 0
243 99 0 0
242 99 0 0
241 99 0 0
240 99 0 0
239 99 0 0
238 99 0 0
237 99 0 0
236 99 0 0
235 99 0 0
110 99 0 0
109 99 0 0
108 99 0 0
107 99 0 0
106 99 0 0
105 99 0 0
104 99 0 0
103 99 0 0
102 99 0 0
101 99 0 0
100 99 0 0
99 99 0 0
98 99 0 0
97 99 0 0
96 99 0 0
95 99 0 0
94 99 0 0
93 99 0 0
92 99 0 0
91 99 0 0
90 99 0 0
89 99 0 0
88 99 0 0
87 99 0 0
86 99 0 0
250 98 0 0
249 98 0 0
248 98 0 0
247 98 0 0
246 98 0 0
245 98 0 0
244 98 0 0
243 98 0 0
242 98 0 0
241 98 0 0
240 98 0 0
239 98 0 0
238 98 0 0
237 98 0 0
236 98 0 0
235 98 0 0
234 98 0 0
233 98 0 0
114 98 0 0
111 98 0 0
110 98 0 0
109 98 0 0
108 98 0 0
107 98 0 0
106 98 0 0
105 98 0 0
104 98 0 0
103 98 0 0
102 98 0 0
101 98 0 0
100 98 0 0
99 98 0 0
98 98 0 0
97 98 0 0
96 98 0 0
95 98 0 0
94 98 0 0
93 98 0 0
92 98 0 0
91 98 0 0
90 98 0 0
89 98 0 0
88 98 0 0
87 98 0 0
249 97 0 0
248 97 0 0
247 97 0 0
246 97 0 0
245 97 0 0
244 97 0 0
243 97 0 0
242 97 0 0
241 97 0 0
240 97 0 0
239 97 0 0
238 97 0 0
237 97 0 0
236 97 0 0
235 97 0 0
234 97 0 0
233 97 0 0
232 97 0 0
231 97 0 0
230 97 0 0
122 97 0 0
117 97 0 0
116 97 0 0
115 97 0 0
114 97 0 0
113 97 0 0
112 97 0 0
111 97 0 0
110 97 0 0
109 97 0 0
108 97 0 0
107 97 0 0
106 97 0 0
105 97 0 0
104 97 0 0
103 97 0 0
102 97 0 0
101 97 0 0
100 97 0 0
99 97 0 0
98 97 0 0
97 97 0 0
96 97 0 0
95 97 0 0
94 97 0 0
90 97 0 0
247 96 0 0
246 96 0 0
245 96 0 0
244 96 0 0
243 96 0 0
242 96 0 0
241 96 0 0
240 96 0 0
239 96 0 0
238 96 0 0
237 96 0 0
236 96 0 0
235 96 0 0
234 96 0 0
233 96 0 0
232 96 0 0
231 96 0 0
230 96 0 0
229 96 0 0
228 96 0 0
224 96 0 0
220 96 0 0
125 96 0 0
124 96 0 0
123 96 0 0
122 96 0 0
121 96 0 0
120 96 0 0
119 96 0 0
118 96 0 0
117 96 0 0
116 96 0 0
115 96 0 0
114 96 0 0
113 96 0 0
112 96 0 0
111 96 0 0
110 96 0 0
109 96 0 0
108 96 0 0
107 96 0 0
106 96 0 0
105 96 0 0
104 96 0 0
103 96 0 0
102 96 0 0
101 96 0 0
100 96 0 0
99 96 0 0
98 96 0 0
97 96 0 0
96 96 0 0
95 96 0 0
245 95 0 0
244 95 0 0
243 95 0 0
242 95 0 0
241 95 0 0
240 95 0 0
239 95 0 0
238 95 0 0
237 95 0 0
236 95 0 0
235 95 0 0
234 95 0 0
233 95 0 0
232 95 0 0
231 95 0 0
230 95 0 0
229 95 0 0
228 95 0 0
227 95 0 0
226 95 0 0
225 95 0 0
224 95 0 0
223 95 0 0
222 95 0 0
221 95 0 0
220 95 0 0
219 95 0 0
218 95 0 0
217 95 0 0
130 95 0 0
126 95 0 0
125 95 0 0
124 95 0 0
123 95 0 0
122 95 0 0
121 95 0 0
120 95 0 0
119 95 0 0
118 95 0 0
117 95 0 0
116 95 0 0
115 95 0 0
114 95 0 0
113 95 0 0
112 95 0 0
111 95 0 0
110 95 0 0
109 95 0 0
108 95 0 0
107 95 0 0
106 95 0 0
105 95 0 0
104 95 0 0
103 95 0 0
102 95 0 0
98 95 0 0
244 94 0 0
243 94 0 0
242 94 0 0
241 94 0 0
240 94 0 0
239 94 0 0
238 94 0 0
237 94 0 0
236 94 0 0
235 94 0 0
234 94 0 0
233 94 0 0
232 94 0 0
231 94 0 0
230 94 0 0
229 94 0 0
228 94 0 0
227 94 0 0
226 94 0 0
225 94 0 0
224 94 0 0
223 94 0 0
222 94 0 0
221 94 0 0
220 94 0 0
219 94 0 0
218 94 0 0
217 94 0 0
216 94 0 0
133 94 0 0
132 94 0 0
131 94 0 0
130 94 0 0
129 94 0 0
128 94 0 0
127 94 0 0
126 94 0 0
125 94 0 0
124 94 0 0
123 94 0 0
122 94 0 0
121 94 0 0
120 94 0 0
119 94 0 0
118 94 0 0
117 94 0 0
116 94 0 0
115 94 0 0
114 94 0 0
113 94 0 0
112 94 0 0
111 94 0 0
110 94 0 0
109 94 0 0
108 94 0 0
107 94 0 0
106 94 0 0
105 94 0 0
104 94 0 0
103 94 0 0
243 93 0 0
242 93 0 0
241 93 0 0
240 93 0 0
239 93 0 0
238 93 0 0
237 93 0 0
236 93 0 0
235 93 0 0
234 93 0 0
233 93 0 0
232 93 0 0
231 93 0 0
230 93 0 0
229 93 0 0
228 93 0 0
227 93 0 0
226 93 0 0
225 93 0 0
224 93 0 0
223 93 0 0
222 93 0 0
221 93 0 0
220 93 0 0
219 93 0 0
218 93 0 0
217 93 0 0
216 93 0 0
214 93 0 0
208 93 0 0
199 93 0 0
191 93 0 0
183 93 0 0
173 93 0 0
163 93 0 0
155 93 0 0
147 93 0 0
138 93 0 0
134 93 0 0
133 93 0 0
132 93 0 0
131 93 0 0
130 93 0 0
129 93 0 0
128 93 0 0
127 93 0 0
126 93 0 0
125 93 0 0
124 93 0 0
123 93 0 0
122 93 0 0
121 93 0 0
120 93 0 0
119 93 0 0
118 93 0 0
117 93 0 0
116 93 0 0
115 93 0 0
114 93 0 0
113 93 0 0
112 93 0 0
111 93 0 0
110 93 0 0
109 93 0 0
106 93 0 0
242 92 0 0
241 92 0 0
240 92 0 0
239 92 0 0
238 92 0 0
237 92 0 0
236 92 0 0
235 92 0 0
234 92 0 0
233 92 0 0
232 92 0 0
231 92 0 0
230 92 0 0
229 92 0 0
228 92 0 0
227 92 0 0
226 92 0 0
225 92 0 0
224 92 0 0
223 92 0 0
222 92 0 0
221 92 0 0
220 92 0 0
219 92 0 0
218 92 0 0
217 92 0 0
216 92 0 0
215 92 0 0
214 92 0 0
213 92 0 0
212 92 0 0
211 92 0 0
210 92 0 0
209 92 0 0
208 92 0 0
207 92 0 0
206 92 0 0
205 92 0 0
202 92 0 0
201 92 0 0
200 92 0 0
199 92 0 0
198 92 0 0
197 92 0 0
196 92 0 0
194 92 0 0
193 92 0 0
192 92 0 0
191 92 0 0
190 92 0 0
189 92 0 0
188 92 0 0
186 92 0 0
185 92 0 0
184 92 0 0
183 92 0 0
182 92 0 0
181 92 0 0
180 92 0 0
176 92 0 0
175 92 0 0
174 92 0 0
173 92 0 0
172 92 0 0
171 92 0 0
170 92 0 0
166 92 0 0
165 92 0 0
164 92 0 0
163 92 0 0
162 92 0 0
161 92 0 0
160 92 0 0
158 92 0 0
157 92 0 0
156 92 0 0
155 92 0 0
154 92 0 0
153 92 0 0
152 92 0 0
150 92 0 0
149 92 0 0
148 92 0 0
147 92 0 0
146 92 0 0
145 92 0 0
144 92 0 0
141 92 0 0
140 92 0 0
139 92 0 0
138 92 0 0
137 92 0 0
136 92 0 0
135 92 0 0
134 92 0 0
133 92 0 0
132 92 0 0
131 92 0 0
130 92 0 0
129 92 0 0
128 92 0 0
127 92 0 0
126 92 0 0
125 92 0 0
124 92 0 0
123 92 0 0
122 92 0 0
121 92 0 0
120 92 0 0
119 92 0 0
118 92 0 0
117 92 0 0
116 92 0 0
115 92 0 0
114 92 0 0
113 92 0 0
112 92 0 0
111 92 0 0
110 92 0 0
241 91 0 0
240 91 0 0
239 91 0 0
238 91 0 0
237 91 0 0
236 91 0 0
235 91 0 0
234 91 0 0
233 91 0 0
232 91 0 0
231 91 0 0
230 91 0 0
229 91 0 0
228 91 0 0
227 91 0 0
226 91 0 0
225 91 0 0
224 91 0 0
223 91 0 0
222 91 0 0
221 91 0 0
220 91 0 0
219 91 0 0
218 91 0 0
217 91 0 0
216 91 0 0
215 91 0 0
214 91 0 0
213 91 0 0
212 91 0 0
211 91 0 0
210 91 0 0
209 91 0 0
208 91 0 0
207 91 0 0
206 91 0 0
205 91 0 0
204 91 0 0
203 91 0 0
202 91 0 0
201 91 0 0
200 91 0 0
199 91 0 0
198 91 0 0
197 91 0 0
196 91 0 0
195 91 0 0
194 91 0 0
193 91 0 0
192 91 0 0
191 91 0 0
190 91 0 0
189 91 0 0
188 91 0 0
187 91 0 0
186 91 0 0
185 91 0 0
184 91 0 0
183 91 0 0
182 91 0 0
181 91 0 0
180 91 0 0
179 91 0 0
177 91 0 0
176 91 0 0
175 91 0 0
174 91 0 0
173 91 0 0
172 91 0 0
171 91 0 0
170 91 0 0
169 91 0 0
167 91 0 0
166 91 0 0
165 91 0 0
164 91 0 0
163 91 0 0
162 91 0 0
161 91 0 0
160 91 0 0
159 91 0 0
158 91 0 0
157 91 0 0
156 91 0 0
155 91 0 0
154 91 0 0
153 91 0 0
152 91 0 0
151 91 0 0
150 91 0 0
149 91 0 0
148 91 0 0
147 91 0 0
146 91 0 0
145 91 0 0
144 91 0 0
143 91 0 0
142 91 0 0
141 91 0 0
140 91 0 0
139 91 0 0
138 91 0 0
137 91 0 0
136 91 0 0
135 91 0 0
134 91 0 0
133 91 0 0
132 91 0 0
131 91 0 0
130 91 0 0
129 91 0 0
128 91 0 0
127 91 0 0
126 91 0 0
125 91 0 0
124 91 0 0
123 91 0 0
122 91 0 0
121 91 0 0
120 91 0 0
119 91 0 0
118 91 0 0
117 91 0 0
116 91 0 0
115 91 0 0
114 91 0 0
113 91 0 0
112 91 0 0
111 91 0 0
110 91 0 0
239 90 0 0
238 90 0 0
237 90 0 0
236 90 0 0
235 90 0 0
234 90 0 0
233 90 0 0
232 90 0 0
231 90 0 0
230 90 0 0
229 90 0 0
228 90 0 0
227 90 0 0
226 90 0 0
225 90 0 0
224 90 0 0
223 90 0 0
222 90 0 0
221 90 0 0
220 90 0 0
219 90 0 0
218 90 0 0
217 90 0 0
216 90 0 0
215 90 0 0
214 90 0 0
213 90 0 0
212 90 0 0
211 90 0 0
210 90 0 0
209 90 0 0
208 90 0 0
207 90 0 0
206 90 0 0
205 90 0 0
